am_day,biblical_citations_summary,citation_categories,citation_precision,date_ce,description,event_type,has_biblical_citations,location,name,scripture_related_events,source,source_file,total_biblical_citations
1661522.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0164-01-01,No description,TEMPLE_CLEANSED,True,Unknown,Maccabean Victory,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
1719962.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina"" | thematic_context: Ps 139:13 - ""Ty ukształtowałeś moje nerki, utkałeś mnie w łonie matki mojej""; Jr 1:5 - ""Nim cię ukształtowałem w łonie matki, znałem cię""","temporal_context, thematic_context",,0004-01-01,No description,MESSIAH_COMES,True,Unknown,Jesus Birth,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,4
1732380.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0030-01-01,No description,MESSIAH_CUT_OFF,True,Unknown,Jesus Crucifixion,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
1746990.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0070-01-01,No description,DESOLATION_COMES,True,Unknown,Temple Destruction,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
1770732.0,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0135-01-01,No description,FALSE_MESSIAH,True,Unknown,Bar Kokhba Revolt,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
1770732.0,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,0135-01-01,No description,IDENTITY_LOST,True,Unknown,Jerusalem Renamed,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
2414302.5,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,1897-01-01,No description,RETURN_BEGINS,True,Unknown,Zionist Movement,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
2421607.5,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,1917-01-01,No description,NATIONS_DECREE,True,Unknown,Balfour Declaration,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
2432930.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,1948-01-01,No description,NATION_REBORN,True,Unknown,Israel Independence,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
2439870.0,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,1967-01-01,No description,CITY_RESTORED,True,Unknown,Jerusalem Reunified,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
2462880.75,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,2030-01-01,No description,TEMPLE_FUTURE,True,Unknown,Third Temple Built,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
2463976.5,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,2033-01-01,No description,ULTIMATE_RESTORATION,True,Unknown,Final Jubilee,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
2466533.25,"temporal_context: Hbr 1:2 - ""W tych ostatecznych dniach przemówił do nas przez Syna""; 1J 2:18 - ""Dzieci, nadeszła ostatnia godzina""",temporal_context,,2040-01-01,No description,KINGDOM_ESTABLISHED,True,Unknown,Messianic Kingdom,,Unknown,AMJD_HYPOTHETICAL_PROPHETIC_TIMELINE.csv,2
,,,,79-08-24,"Jedna z najtragiczniejszych erupcji w historii, zniszczyła Pompeje i Herkulanum.",VOLCANO,False,Italy,Eruption of Mount Vesuvius in 79 AD,,Wikipedia,AMJD_WIKIPEDIA_IMPORT.csv,0
,,,,1883-08-27,"Erupcja Krakatau, jedna z najgłośniejszych i najbardziej śmiercionośnych w historii.",VOLCANO,False,Indonesia,1883 eruption of Krakatoa,,Wikipedia,AMJD_WIKIPEDIA_IMPORT.csv,0
,,,,2022-01-15,Największa eksplozja atmosferyczna zarejestrowana przez nowoczesne instrumenty.,VOLCANO,False,Tonga,2022 Hunga Tonga–Hunga Haʻapai eruption and tsunami,,Wikipedia,AMJD_WIKIPEDIA_IMPORT.csv,0
,,,,2019-12-09,"Eksplozja na wyspie White Island, Nowa Zelandia. 22 ofiary śmiertelne.",VOLCANO,False,New Zealand,2019 Whakaari / White Island eruption,,Wikipedia,AMJD_WIKIPEDIA_IMPORT.csv,0
,,,,1991-06-15,Druga największa erupcja XX wieku.,VOLCANO,False,Philippines,1991 eruption of Mount Pinatubo,,Wikipedia,AMJD_WIKIPEDIA_IMPORT.csv,0
-594814.94,,,NONE,-1628-06-15,Minoan civilization impact,VOLCANO,False,Greece,Santorini,,Historical_Records,,0
-87513.65,,,NONE,-239-05-25,Halley's Comet return - Chinese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
-59660.64,,,NONE,-163-08-28,Halley's Comet return - Babylonian records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
-31924.63,,,NONE,-087-08-06,Halley's Comet return - Chinese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
-4145.62,,,NONE,-011-08-26,Halley's Comet return - Chinese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
23765.39,,,NONE,0066-01-25,Halley's Comet return - Josephus account,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
28724.39,,,NONE,0079-08-24,Pompeii destruction,VOLCANO,False,Italy,Vesuvius,,Historical_Records,,0
51214.4,,,NONE,0141-03-22,Halley's Comet return - Chinese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
65956.4,,,NONE,0181-08-01,Largest recent eruption,VOLCANO,False,New Zealand,Taupo,,Historical_Records,,0
67545.4,,,NONE,0185-12-07,First recorded supernova,SUPERNOVA,False,Centaurus constellation,SN 185,,Historical_Astronomy,,0
79393.41,,,NONE,0218-05-17,Halley's Comet return - Chinese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
107490.41,,,NONE,0295-04-20,Halley's Comet return - Chinese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
136281.42,,,NONE,0374-02-16,Halley's Comet return - Chinese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
164537.43,,,NONE,0451-06-28,Halley's Comet return - Attila the Hun era,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
191891.44,,,NONE,0526-05-20,Byzantine earthquake,EARTHQUAKE,False,Antioch,Byzantine earthquake,,Seismic_Records,,0
193482.44,,,NONE,0530-09-27,Halley's Comet return - Byzantine records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
221409.45,,,NONE,0607-03-15,Halley's Comet return - Japanese records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
249705.46,,,NONE,0684-09-02,Halley's Comet return - European chronicles,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
277358.46,,,NONE,0760-05-20,Halley's Comet return - Charlemagne era,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
305401.47,,,NONE,0837-02-28,Halley's Comet return - Louis the Pious,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
332934.48,,,NONE,0912-07-18,Halley's Comet return - European records,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
361076.48,,,NONE,0989-08-05,Halley's Comet return - European chronicles,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
367187.48,,,NONE,1006-04-30,Brightest recorded supernova,SUPERNOVA,False,Lupus constellation,SN 1006,,Historical_Astronomy,,0
384784.48,,,NONE,1054-07-04,Crab Nebula progenitor,SUPERNOVA,False,Taurus constellation,SN 1054,,Historical_Astronomy,,0
389061.48,,,NONE,1066-03-20,Halley's Comet return - Norman Conquest omen,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
417928.49,,,NONE,1145-04-02,Halley's Comet return - Medieval chronicles,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
431203.49,,,NONE,1181-08-06,Chinese astronomers,SUPERNOVA,False,Cassiopeia constellation,SN 1181,,Historical_Astronomy,,0
446231.49,,,NONE,1222-09-28,Halley's Comet return - Mongol invasions,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
475112.49,,,NONE,1301-10-25,Halley's Comet return - Giotto's star,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
503250.49,,,NONE,1378-11-08,Halley's Comet return - Great Schism era,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
531587.5,,,NONE,1456-06-09,Halley's Comet return - Ottoman threat,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
559057.5,,,NONE,1531-08-26,Halley's Comet return - Reformation era,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
574110.5,,,NONE,1572-11-11,Tycho's Supernova,SUPERNOVA,False,Cassiopeia constellation,SN 1572,,Historical_Astronomy,,0
585765.5,,,NONE,1604-10-09,Kepler's Supernova,SUPERNOVA,False,Ophiuchus constellation,SN 1604,,Historical_Astronomy,,0
586878.5,,,NONE,1607-10-27,Halley's Comet return - Kepler observations,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
614199.5,,,NONE,1682-08-15,Halley's Comet return - Halley's calculation,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
620572.5,,,NONE,1700-01-26,Cascadia Subduction Zone,TSUNAMI,False,Cascadia,Cascadia Subduction Zone,,Seismic_Records,,0
640939.5,,,NONE,1755-11-01,Great Lisbon Earthquake,TSUNAMI,False,"Lisbon, Portugal",Great Lisbon Earthquake,,Seismic_Records,,0
642089.5,,,NONE,1758-12-25,Halley's Comet return - Return predicted,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
651020.5,,,NONE,1783-06-08,European haze,VOLCANO,False,Iceland,Laki,,Historical_Records,,0
654290.5,,,NONE,1792-05-21,Tsunami trigger,VOLCANO,False,Japan,Unzen,,Historical_Records,,0
658281.5,,,NONE,1803-04-26,Proved extraterrestrial origin,IMPACT,False,France,L'Aigle Meteorite,,Impact_Records,,0
662215.5,,,NONE,1814-02-01,Luzon devastation,VOLCANO,False,Philippines,Mayon,,Historical_Records,,0
662648.5,,,NONE,1815-04-10,Year Without Summer,VOLCANO,False,Indonesia,Tambora,,Historical_Records,,0
665386.5,,,NONE,1822-10-08,Major ash fallout,VOLCANO,False,Indonesia,Galunggung,,Historical_Records,,0
669873.5,,,NONE,1835-01-20,Central America impact,VOLCANO,False,Nicaragua,Cosigüina,,Historical_Records,,0
670173.5,,,NONE,1835-11-16,Halley's Comet return - Darwin's era,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
682132.5,,,NONE,1868-08-13,Arica tsunami,TSUNAMI,False,"Arica, Chile",Arica tsunami,,Seismic_Records,,0
687624.5,,,NONE,1883-08-27,Global climate impact,VOLCANO,False,Indonesia,Krakatoa,,Historical_Records,,0
692300.5,,,NONE,1896-06-15,Meiji-Sanriku tsunami,TSUNAMI,False,"Sanriku, Japan",Meiji-Sanriku tsunami,,Seismic_Records,,0
696697.5,,,NONE,1908-06-30,Atmospheric explosion,IMPACT,False,"Siberia, Russia",Tunguska Event,,Impact_Records,,0
697356.5,,,NONE,1910-04-20,Halley's Comet return - Earth through tail,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
710803.5,,,NONE,1947-02-12,Iron meteorite shower,IMPACT,False,Russia,Sikhote-Alin,,Impact_Records,,0
712895.5,,,NONE,1952-11-04,Severo-Kurilsk tsunami,TSUNAMI,False,Kamchatka,Severo-Kurilsk tsunami,,Seismic_Records,,0
715651.5,,,NONE,1960-05-22,Most powerful recorded earthquake,TSUNAMI,False,Chile,Most powerful recorded earthquake,,Seismic_Records,,0
717057.5,,,NONE,1964-03-28,Good Friday Earthquake,TSUNAMI,False,Alaska,Good Friday Earthquake,,Seismic_Records,,0
725045.5,,,NONE,1986-02-09,Halley's Comet return - Space missions,COMET,False,Solar System,Halley's Comet,,Orbital_Mechanics,,0
725424.5,,,NONE,1987-02-23,Modern supernova,SUPERNOVA,False,Dorado constellation,SN 1987A,,Historical_Astronomy,,0
731940.5,,,NONE,2004-12-26,Indian Ocean Tsunami,TSUNAMI,False,"Sumatra, Indonesia",Indian Ocean Tsunami,,Seismic_Records,,0
732933.5,,,NONE,2007-09-15,Recent crater formation,IMPACT,False,Peru,Carancas Impact,,Impact_Records,,0
734206.5,,,NONE,2011-03-11,Tohoku Earthquake,TSUNAMI,False,Japan,Tohoku Earthquake,,Seismic_Records,,0
734913.5,,,NONE,2013-02-15,Airburst over city,IMPACT,False,Russia,Chelyabinsk Meteor,,Impact_Records,,0
4749.0,,,NONE,0014-12-31,Death of Roman Emperor Augustus Caesar - End of 41-year reign,DYNASTIC_END,False,Roman Empire,Augustus Caesar - Death/End of Reign,,Historical_Records,,0
9862.0,,,NONE,-027-01-01,Roman Emperor Augustus Caesar begins reign - First Roman Emperor,DYNASTIC_START,False,Roman Empire,Augustus Caesar - Reign Begins,,Historical_Records,,0
10593.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,0030-01-01,"Election of Saint Peter as Pope - First Pope, martyred",PAPAL_ELECTION,True,Vatican/Rome,Saint Peter - Papal Election,,Ecclesiastical_Records,,2
11323.0,,,NONE,-031-01-01,Battle of Actium - End of Roman Republic,MILITARY_CONFLICT,False,Greece,Battle of Actium,,Military_Records,,0
23011.0,,,NONE,0064-12-31,Death of Pope Saint Peter - End of 34-year papacy,PAPAL_DEATH,False,Vatican/Rome,Saint Peter - Papal Death,,Ecclesiastical_Records,,0
24107.0,,,NONE,0067-01-01,Election of Saint Linus as Pope - Second Pope,PAPAL_ELECTION,False,Vatican/Rome,Saint Linus - Papal Election,,Ecclesiastical_Records,,0
27394.0,,,NONE,0076-12-31,Death of Pope Saint Linus - End of 9-year papacy,PAPAL_DEATH,False,Vatican/Rome,Saint Linus - Papal Death,,Ecclesiastical_Records,,0
59901.0,,,NONE,0165-01-01,Antonine Plague - Marked beginning of Roman decline,PANDEMIC,False,Roman Empire,Antonine Plague,,Medical_Records,,0
78893.0,,,NONE,-216-01-01,Battle of Cannae - Hannibal's greatest victory,MILITARY_CONFLICT,False,Italy,Battle of Cannae,,Military_Records,,0
90581.0,,,NONE,0249-01-01,Plague of Cyprian - Further weakened Rome,PANDEMIC,False,Roman Empire,Plague of Cyprian,,Medical_Records,,0
96425.0,,,NONE,-264-01-01,Punic Wars - Roman dominance,MILITARY_CONFLICT,False,Mediterranean,Punic Wars,,Military_Records,,0
111399.0,,,NONE,0306-01-01,Roman Emperor Constantine I begins reign - Legalized Christianity,DYNASTIC_START,False,Roman Empire,Constantine I - Reign Begins,,Historical_Records,,0
114321.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,0314-01-01,Election of Pope Sylvester I as Pope - Constantine's era,PAPAL_ELECTION,True,Vatican/Rome,Pope Sylvester I - Papal Election,,Ecclesiastical_Records,,2
120895.0,,,NONE,-331-01-01,Battle of Gaugamela - Alexander conquers Persia,MILITARY_CONFLICT,False,Mesopotamia,Battle of Gaugamela,,Military_Records,,0
121991.0,,,NONE,0335-12-31,Death of Pope Pope Sylvester I - End of 21-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Sylvester I - Papal Death,,Ecclesiastical_Records,,0
122722.0,,,NONE,0337-12-31,Death of Roman Emperor Constantine I - End of 31-year reign,DYNASTIC_END,False,Roman Empire,Constantine I - Death/End of Reign,,Historical_Records,,0
157055.0,,,NONE,-430-01-01,Plague of Athens - Weakened Athens in Peloponnesian War,PANDEMIC,False,"Athens, Greece",Plague of Athens,,Medical_Records,,0
157420.0,,,NONE,-431-01-01,Peloponnesian War - End of Athenian dominance,MILITARY_CONFLICT,False,Greece,Peloponnesian War,,Military_Records,,0
160342.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,0440-01-01,"Election of Pope Leo I as Pope - The Great, met Attila",PAPAL_ELECTION,True,Vatican/Rome,Pope Leo I - Papal Election,,Ecclesiastical_Records,,2
168013.0,,,NONE,0461-12-31,Death of Pope Pope Leo I - End of 21-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Leo I - Papal Death,,Ecclesiastical_Records,,0
175318.0,,,NONE,-480-01-01,Battle of Thermopylae - Heroic last stand,MILITARY_CONFLICT,False,Greece,Battle of Thermopylae,,Military_Records,,0
178970.0,,,NONE,-490-01-01,Battle of Marathon - Greek victory over Persians,MILITARY_CONFLICT,False,Greece,Battle of Marathon,,Military_Records,,0
192118.0,,,NONE,0527-01-01,Byzantine Emperor Justinian I begins reign - Justinian Code,DYNASTIC_START,False,Byzantine Empire,Justinian I - Reign Begins,,Historical_Records,,0
197232.0,,,NONE,0541-01-01,Justinian Plague - First recorded bubonic plague pandemic,PANDEMIC,False,Byzantine Empire,Justinian Plague,,Medical_Records,,0
205998.0,,,NONE,0565-12-31,Death of Byzantine Emperor Justinian I - End of 38-year reign,DYNASTIC_END,False,Byzantine Empire,Justinian I - Death/End of Reign,,Historical_Records,,0
215129.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,0590-01-01,"Election of Pope Gregory I as Pope - The Great, liturgical reforms",PAPAL_ELECTION,True,Vatican/Rome,Pope Gregory I - Papal Election,,Ecclesiastical_Records,,2
220241.0,,,NONE,0604-12-31,Death of Pope Pope Gregory I - End of 14-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Gregory I - Papal Death,,Ecclesiastical_Records,,0
266992.0,,,NONE,0732-01-01,Battle of Tours - Stopped Muslim expansion,MILITARY_CONFLICT,False,France,Battle of Tours,,Military_Records,,0
280141.0,,,NONE,0768-01-01,Holy Roman Emperor Charlemagne begins reign - Carolingian Renaissance,DYNASTIC_START,False,Francia,Charlemagne - Reign Begins,,Historical_Records,,0
296943.0,,,NONE,0814-12-31,Death of Holy Roman Emperor Charlemagne - End of 46-year reign,DYNASTIC_END,False,Francia,Charlemagne - Death/End of Reign,,Historical_Records,,0
317762.0,,,NONE,0871-01-01,King of Wessex Alfred the Great begins reign - United Anglo-Saxon kingdoms,DYNASTIC_START,False,England,Alfred the Great - Reign Begins,,Historical_Records,,0
327989.0,,,NONE,0899-12-31,Death of King of Wessex Alfred the Great - End of 28-year reign,DYNASTIC_END,False,England,Alfred the Great - Death/End of Reign,,Historical_Records,,0
350999.0,,,NONE,0962-01-01,Holy Roman Emperor Otto I begins reign - Revival of Roman Empire,DYNASTIC_START,False,Holy Roman Empire,Otto I - Reign Begins,,Historical_Records,,0
355017.0,,,NONE,0973-12-31,Death of Holy Roman Emperor Otto I - End of 11-year reign,DYNASTIC_END,False,Holy Roman Empire,Otto I - Death/End of Reign,,Historical_Records,,0
388984.0,,,NONE,1066-01-01,King of England William the Conqueror begins reign - Norman Conquest,DYNASTIC_START,False,England/Normandy,William the Conqueror - Reign Begins,,Historical_Records,,0
388984.0,,,NONE,1066-01-01,Battle of Hastings - Norman Conquest,MILITARY_CONFLICT,False,England,Battle of Hastings,,Military_Records,,0
390810.0,,,NONE,1071-01-01,Battle of Manzikert - Byzantine decline,MILITARY_CONFLICT,False,Turkey,Battle of Manzikert,,Military_Records,,0
396654.0,,,NONE,1087-12-31,Death of King of England William the Conqueror - End of 21-year reign,DYNASTIC_END,False,England/Normandy,William the Conqueror - Death/End of Reign,,Historical_Records,,0
397019.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1088-01-01,Election of Pope Urban II as Pope - Called First Crusade,PAPAL_ELECTION,True,Vatican/Rome,Pope Urban II - Papal Election,,Ecclesiastical_Records,,2
399576.0,,,NONE,1095-01-01,First Crusade - Capture of Jerusalem,MILITARY_CONFLICT,False,Holy Land,First Crusade,,Military_Records,,0
401037.0,,,NONE,1099-12-31,Death of Pope Pope Urban II - End of 11-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Urban II - Papal Death,,Ecclesiastical_Records,,0
421490.0,,,NONE,1155-01-01,Holy Roman Emperor Frederick Barbarossa begins reign - Third Crusade leader,DYNASTIC_START,False,Holy Roman Empire,Frederick Barbarossa - Reign Begins,,Historical_Records,,0
433909.0,,,NONE,1189-01-01,King of England Richard the Lionheart begins reign - Third Crusade,DYNASTIC_START,False,England,Richard the Lionheart - Reign Begins,,Historical_Records,,0
433909.0,,,NONE,1189-01-01,Third Crusade - Failed to retake Jerusalem,MILITARY_CONFLICT,False,Holy Land,Third Crusade,,Military_Records,,0
434274.0,,,NONE,1190-12-31,Death of Holy Roman Emperor Frederick Barbarossa - End of 35-year reign,DYNASTIC_END,False,Holy Roman Empire,Frederick Barbarossa - Death/End of Reign,,Historical_Records,,0
437196.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1198-01-01,Election of Pope Innocent III as Pope - Peak of papal power,PAPAL_ELECTION,True,Vatican/Rome,Pope Innocent III - Papal Election,,Ecclesiastical_Records,,2
437561.0,,,NONE,1199-12-31,Death of King of England Richard the Lionheart - End of 10-year reign,DYNASTIC_END,False,England,Richard the Lionheart - Death/End of Reign,,Historical_Records,,0
443770.0,,,NONE,1216-12-31,Death of Pope Pope Innocent III - End of 18-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Innocent III - Papal Death,,Ecclesiastical_Records,,0
464224.0,,,NONE,1272-01-01,King of England Edward I Longshanks begins reign - Conquest of Wales,DYNASTIC_START,False,England,Edward I Longshanks - Reign Begins,,Historical_Records,,0
468973.0,,,NONE,1285-01-01,King of France Philip IV the Fair begins reign - Avignon Papacy,DYNASTIC_START,False,France,Philip IV the Fair - Reign Begins,,Historical_Records,,0
472260.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1294-01-01,Election of Pope Boniface VIII as Pope - Conflict with Philip IV,PAPAL_ELECTION,True,Vatican/Rome,Pope Boniface VIII - Papal Election,,Ecclesiastical_Records,,2
475546.0,,,NONE,1303-12-31,Death of Pope Pope Boniface VIII - End of 9-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Boniface VIII - Papal Death,,Ecclesiastical_Records,,0
476277.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1305-01-01,Election of Pope Clement V as Pope - Avignon Papacy begins,PAPAL_ELECTION,True,Vatican/Rome,Pope Clement V - Papal Election,,Ecclesiastical_Records,,2
477007.0,,,NONE,1307-12-31,Death of King of England Edward I Longshanks - End of 35-year reign,DYNASTIC_END,False,England,Edward I Longshanks - Death/End of Reign,,Historical_Records,,0
479564.0,,,NONE,1314-12-31,Death of King of France Philip IV the Fair - End of 29-year reign,DYNASTIC_END,False,France,Philip IV the Fair - Death/End of Reign,,Historical_Records,,0
479564.0,,,NONE,1314-12-31,Death of Pope Pope Clement V - End of 9-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Clement V - Papal Death,,Ecclesiastical_Records,,0
487965.0,,,NONE,1337-01-01,"Hundred Years' War - Longbow warfare, Joan of Arc",MILITARY_CONFLICT,False,France,Hundred Years' War,,Military_Records,,0
491617.0,,,NONE,1347-01-01,Black Death - Most devastating pandemic in human history,PANDEMIC,False,Europe/Asia,Black Death,,Medical_Records,,0
494539.0,,,NONE,1355-01-01,Holy Roman Emperor Charles IV begins reign - Golden Bull,DYNASTIC_START,False,Holy Roman Empire,Charles IV - Reign Begins,,Historical_Records,,0
500018.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1370-01-01,Election of Pope Gregory XI as Pope - Return to Rome,PAPAL_ELECTION,True,Vatican/Rome,Pope Gregory XI - Papal Election,,Ecclesiastical_Records,,2
502940.0,,,NONE,1378-12-31,Death of Holy Roman Emperor Charles IV - End of 23-year reign,DYNASTIC_END,False,Holy Roman Empire,Charles IV - Death/End of Reign,,Historical_Records,,0
502940.0,,,NONE,1378-12-31,Death of Pope Pope Gregory XI - End of 8-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Gregory XI - Papal Death,,Ecclesiastical_Records,,0
516453.0,,,NONE,1415-01-01,Battle of Agincourt - Henry V's victory,MILITARY_CONFLICT,False,France,Battle of Agincourt,,Military_Records,,0
517184.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1417-01-01,Election of Pope Martin V as Pope - End of Western Schism,PAPAL_ELECTION,True,Vatican/Rome,Pope Martin V - Papal Election,,Ecclesiastical_Records,,2
522297.0,,,NONE,1431-12-31,Death of Pope Pope Martin V - End of 14-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Martin V - Papal Death,,Ecclesiastical_Records,,0
528141.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1447-01-01,Election of Pope Nicholas V as Pope - Renaissance patron,PAPAL_ELECTION,True,Vatican/Rome,Pope Nicholas V - Papal Election,,Ecclesiastical_Records,,2
530333.0,,,NONE,1453-01-01,Fall of Constantinople - End of Byzantine Empire,MILITARY_CONFLICT,False,Byzantine Empire,Fall of Constantinople,,Military_Records,,0
531063.0,,,NONE,1455-12-31,Death of Pope Pope Nicholas V - End of 8-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Nicholas V - Papal Death,,Ecclesiastical_Records,,0
